warehouse_id,region,lat,lng,sku_id,product_name,category,stock_units,unit_type,daily_demand,incoming_supply,lead_time_days,supplier_region,linked_ship_id,consumption_rate,anomaly_score
DU-DER-042,dubai,25.278076,55.356762,SKU-013608,Diesel (B7),Fuel,43794,liters,2420.59,1835.95,16.49,karnataka,V-13445,2474.82,0.1918
DU-DER-042,dubai,25.278076,55.356762,SKU-013609,Petrol (ULP 91),Fuel,2086,liters,1783.57,1084.14,13.61,karnataka,V-13702,1869.9,0.3981
DU-DER-042,dubai,25.278076,55.356762,SKU-013610,Packaged Meals (MRE kits),Food Supply,2154,units,1438.32,909.22,14.72,karnataka,V-13459,1545.54,0.4014
DU-DER-042,dubai,25.278076,55.356762,SKU-013611,Diesel (B7),Fuel,9002,liters,2551.04,1646.32,17.06,karnataka,V-13823,2597.93,0.3219
DU-DER-042,dubai,25.278076,55.356762,SKU-013612,Wheat (bulk tons),Food Supply,25552,kg,1540.26,1286.79,15.13,karnataka,V-13158,1532.42,0.1654
DU-DER-042,dubai,25.278076,55.356762,SKU-013613,Antibiotics (Amoxicillin),Medical,2543,units,207.84,177.61,11.27,karnataka,V-13526,203.34,0.1838
DU-DER-042,dubai,25.278076,55.356762,SKU-013614,Marine Fuel (IFO 380),Fuel,43595,liters,2485.79,2245.44,15.26,karnataka,V-13714,2438.01,0.1628
DU-DER-042,dubai,25.278076,55.356762,SKU-013615,Packaged Meals (MRE kits),Food Supply,1998,units,1558.12,930.4,12.73,karnataka,V-13798,1571.17,0.3804
DU-DER-042,dubai,25.278076,55.356762,SKU-013616,Diesel (B7),Fuel,40036,liters,2175.83,2018.65,12.96,karnataka,V-13639,2121.62,0.1772
DU-DER-042,dubai,25.278076,55.356762,SKU-013617,Diesel (B7),Fuel,19379,liters,2117.76,1730.73,10.32,karnataka,V-13073,2290.61,0.2306
DU-DER-042,dubai,25.278076,55.356762,SKU-013618,First Aid Kits,Medical,629,units,162.94,107.21,10.0,karnataka,V-13667,161.08,0.3252
DU-DER-042,dubai,25.278076,55.356762,SKU-013619,Packaged Meals (MRE kits),Food Supply,12799,units,1731.24,1380.02,13.73,karnataka,V-13766,1864.8,0.2195
DU-DER-042,dubai,25.278076,55.356762,SKU-013620,Marine Fuel (IFO 380),Fuel,14305,liters,2357.11,1901.81,16.8,karnataka,V-13565,2495.05,0.1724
DU-DER-042,dubai,25.278076,55.356762,SKU-013621,Marine Fuel (IFO 380),Fuel,8200,liters,2237.32,1508.68,15.06,karnataka,V-13666,2439.92,0.3396
DU-DER-042,dubai,25.278076,55.356762,SKU-013622,Petrol (ULP 91),Fuel,36283,liters,2004.67,1658.36,15.4,karnataka,V-13828,2037.2,0.2139
DU-DER-042,dubai,25.278076,55.356762,SKU-013623,Diesel (B7),Fuel,40248,liters,2321.28,1983.94,14.89,karnataka,V-13895,2560.4,0.1596
DU-DER-042,dubai,25.278076,55.356762,SKU-013624,Petrol (ULP 91),Fuel,2831,liters,1855.99,1157.33,10.61,karnataka,V-13766,1874.02,0.3698
DU-DER-042,dubai,25.278076,55.356762,SKU-013625,Wheat (bulk tons),Food Supply,24379,kg,1536.12,1351.35,10.0,karnataka,V-13134,1579.37,0.1634
DU-DER-042,dubai,25.278076,55.356762,SKU-013626,Diesel (B7),Fuel,2782,liters,1834.6,1064.07,15.38,karnataka,V-13670,1825.3,0.4157
DU-DER-042,dubai,25.278076,55.356762,SKU-013627,Diesel (B7),Fuel,6274,liters,2048.15,1334.12,12.76,karnataka,V-13929,2052.96,0.3047
DU-DER-042,dubai,25.278076,55.356762,SKU-013628,Antibiotics (Amoxicillin),Medical,2993,units,158.34,127.35,11.4,karnataka,V-13025,153.47,0.2229
DU-DER-042,dubai,25.278076,55.356762,SKU-013629,First Aid Kits,Medical,3870,units,193.16,153.59,14.08,karnataka,V-13445,171.71,0.2601
DU-DER-042,dubai,25.278076,55.356762,SKU-013630,Packaged Meals (MRE kits),Food Supply,18773,units,1180.66,994.16,10.46,karnataka,V-13548,1195.98,0.1968
DU-DER-042,dubai,25.278076,55.356762,SKU-013631,Packaged Meals (MRE kits),Food Supply,22366,units,1627.05,1305.23,10.39,karnataka,V-13545,1629.7,0.1582
DU-DER-042,dubai,25.278076,55.356762,SKU-013632,Packaged Meals (MRE kits),Food Supply,32495,units,1686.7,1458.75,13.26,karnataka,V-13236,1739.22,0.1501
DU-DER-042,dubai,25.278076,55.356762,SKU-013633,Marine Fuel (IFO 380),Fuel,7205,liters,1919.48,1283.14,14.64,karnataka,V-13810,2001.67,0.349
DU-DER-042,dubai,25.278076,55.356762,SKU-013634,Rice (50kg bags),Food Supply,29166,kg,1589.9,1350.53,14.62,karnataka,V-13271,1633.68,0.2111
DU-DER-042,dubai,25.278076,55.356762,SKU-013635,Marine Fuel (IFO 380),Fuel,7610,liters,1999.95,1390.4,15.22,karnataka,V-13193,2048.67,0.3064
DU-DER-042,dubai,25.278076,55.356762,SKU-013636,Marine Fuel (IFO 380),Fuel,20427,liters,2419.52,1890.47,15.54,karnataka,V-13439,2450.1,0.1859
DU-DER-042,dubai,25.278076,55.356762,SKU-013637,Packaged Meals (MRE kits),Food Supply,13389,units,1517.93,1192.73,10.79,karnataka,V-13772,1602.62,0.2122
DU-DER-042,dubai,25.278076,55.356762,SKU-013638,Marine Fuel (IFO 380),Fuel,2544,liters,1937.8,1167.87,15.69,karnataka,V-13566,2069.31,0.4062
DU-DER-042,dubai,25.278076,55.356762,SKU-013639,Diesel (B7),Fuel,9953,liters,2760.79,1813.94,11.42,karnataka,V-13671,2753.86,0.25
DU-DER-042,dubai,25.278076,55.356762,SKU-013640,Marine Fuel (IFO 380),Fuel,6884,liters,2015.94,1307.37,12.99,karnataka,V-13333,2118.46,0.2426
DU-DER-042,dubai,25.278076,55.356762,SKU-013641,Diesel (B7),Fuel,7925,liters,2511.83,1800.89,15.38,karnataka,V-13712,2624.0,0.248
DU-DER-042,dubai,25.278076,55.356762,SKU-013642,Diesel (B7),Fuel,14223,liters,2021.87,1460.71,13.0,karnataka,V-13769,2013.67,0.2545
DU-DER-042,dubai,25.278076,55.356762,SKU-013643,First Aid Kits,Medical,1084,units,166.12,125.83,10.0,karnataka,V-13817,157.53,0.3493
DU-DER-042,dubai,25.278076,55.356762,SKU-013644,Rice (50kg bags),Food Supply,4479,kg,1162.93,893.9,10.43,karnataka,V-13655,1244.59,0.3043
DU-DER-042,dubai,25.278076,55.356762,SKU-013645,Petrol (ULP 91),Fuel,14426,liters,2128.46,1659.28,15.83,karnataka,V-13656,2183.31,0.2076
DU-DER-042,dubai,25.278076,55.356762,SKU-013646,Wheat (bulk tons),Food Supply,9292,kg,1242.32,971.49,11.97,karnataka,V-13041,1331.02,0.1792
DU-DER-042,dubai,25.278076,55.356762,SKU-013647,Packaged Meals (MRE kits),Food Supply,2283,units,1590.35,943.27,11.7,karnataka,V-13327,1554.02,0.46
DU-DER-042,dubai,25.278076,55.356762,SKU-013648,Marine Fuel (IFO 380),Fuel,37230,liters,2142.68,1810.89,13.83,karnataka,V-13318,2359.05,0.1778
DU-DER-042,dubai,25.278076,55.356762,SKU-013649,Wheat (bulk tons),Food Supply,7388,kg,1226.9,1014.06,14.39,karnataka,V-13485,1163.68,0.1651
DU-DER-042,dubai,25.278076,55.356762,SKU-013650,First Aid Kits,Medical,2803,units,169.73,140.2,14.0,karnataka,V-13472,169.53,0.2345
DU-DER-042,dubai,25.278076,55.356762,SKU-013651,Wheat (bulk tons),Food Supply,2610,kg,1431.11,878.34,10.0,karnataka,V-13225,1462.68,0.3734
DU-DER-042,dubai,25.278076,55.356762,SKU-013652,Diesel (B7),Fuel,46779,liters,2698.03,2241.3,13.59,karnataka,V-13078,3017.48,0.1922
DU-DER-042,dubai,25.278076,55.356762,SKU-013653,Diesel (B7),Fuel,16738,liters,2004.35,1665.96,14.52,karnataka,V-13836,2189.8,0.2743
DU-DER-042,dubai,25.278076,55.356762,SKU-013654,Rice (50kg bags),Food Supply,8968,kg,1296.01,1006.65,11.88,karnataka,V-13636,1410.95,0.1968
DU-DER-042,dubai,25.278076,55.356762,SKU-013655,Rice (50kg bags),Food Supply,4442,kg,1252.36,899.66,11.15,karnataka,V-13054,1255.11,0.3491
DU-DER-042,dubai,25.278076,55.356762,SKU-013656,Packaged Meals (MRE kits),Food Supply,11132,units,1557.39,1246.82,11.24,karnataka,V-13412,1528.41,0.2208
DU-DER-042,dubai,25.278076,55.356762,SKU-013657,Marine Fuel (IFO 380),Fuel,49587,liters,2513.49,2016.13,12.36,karnataka,V-13143,2695.72,0.1547
DU-DER-042,dubai,25.278076,55.356762,SKU-013658,Wheat (bulk tons),Food Supply,6500,kg,1494.21,1065.58,11.84,karnataka,V-13368,1529.92,0.3053
DU-DER-042,dubai,25.278076,55.356762,SKU-013659,Packaged Meals (MRE kits),Food Supply,23361,units,1387.03,1206.73,11.68,karnataka,V-13009,1425.68,0.1796
DU-DER-042,dubai,25.278076,55.356762,SKU-013660,Antibiotics (Amoxicillin),Medical,1003,units,129.79,97.17,12.7,karnataka,V-13154,121.25,0.2819
DU-DER-042,dubai,25.278076,55.356762,SKU-013661,Antibiotics (Amoxicillin),Medical,522,units,181.74,122.24,11.09,karnataka,V-13093,162.78,0.3753
DU-DER-042,dubai,25.278076,55.356762,SKU-013662,Rice (50kg bags),Food Supply,9759,kg,1425.71,1129.29,10.7,karnataka,V-13790,1489.96,0.2502
DU-DER-042,dubai,25.278076,55.356762,SKU-013663,Marine Fuel (IFO 380),Fuel,8042,liters,2101.81,1426.21,14.02,karnataka,V-13366,2191.06,0.2727
DU-DER-042,dubai,25.278076,55.356762,SKU-013664,Rice (50kg bags),Food Supply,28047,kg,1722.24,1361.72,11.81,karnataka,V-13021,1894.64,0.1493
DU-DER-042,dubai,25.278076,55.356762,SKU-013665,Petrol (ULP 91),Fuel,3597,liters,2446.44,1437.54,15.65,karnataka,V-13018,2650.93,0.3959
DU-DER-042,dubai,25.278076,55.356762,SKU-013666,Wheat (bulk tons),Food Supply,27392,kg,1546.44,1201.19,12.36,karnataka,V-13329,1457.39,0.099
DU-DER-042,dubai,25.278076,55.356762,SKU-013667,Antibiotics (Amoxicillin),Medical,2482,units,170.32,139.84,10.46,karnataka,V-13696,164.9,0.252
DU-DER-042,dubai,25.278076,55.356762,SKU-013668,Antibiotics (Amoxicillin),Medical,2267,units,128.4,108.89,13.04,karnataka,V-13542,131.76,0.2178
DU-DER-042,dubai,25.278076,55.356762,SKU-013669,Marine Fuel (IFO 380),Fuel,52756,liters,2662.77,2365.76,13.72,karnataka,V-13902,2780.73,0.2041
DU-DER-042,dubai,25.278076,55.356762,SKU-013670,First Aid Kits,Medical,2568,units,148.08,128.66,13.26,karnataka,V-13766,135.71,0.1295
DU-DER-042,dubai,25.278076,55.356762,SKU-013671,Antibiotics (Amoxicillin),Medical,3729,units,208.88,173.44,10.0,karnataka,V-13660,198.66,0.1752
DU-DER-042,dubai,25.278076,55.356762,SKU-013672,Marine Fuel (IFO 380),Fuel,30705,liters,2143.81,1638.15,14.18,karnataka,V-13715,2215.65,0.1792
DU-DER-042,dubai,25.278076,55.356762,SKU-013673,Marine Fuel (IFO 380),Fuel,16351,liters,2136.69,1688.76,14.48,karnataka,V-13746,2308.04,0.209
DU-DER-042,dubai,25.278076,55.356762,SKU-013674,Diesel (B7),Fuel,32942,liters,2214.42,1902.47,16.02,karnataka,V-13711,2427.83,0.2192
DU-DER-042,dubai,25.278076,55.356762,SKU-013675,Marine Fuel (IFO 380),Fuel,29691,liters,1853.25,1595.15,12.84,karnataka,V-13164,1904.9,0.1943
DU-DER-042,dubai,25.278076,55.356762,SKU-013676,Diesel (B7),Fuel,2535,liters,1778.83,1031.72,15.42,karnataka,V-13312,1764.01,0.3637
DU-DWT-043,dubai,25.248438,55.295367,SKU-013677,Petrol (ULP 91),Fuel,21278,liters,2947.24,2208.05,12.87,karnataka,V-13215,3095.63,0.2145
DU-DWT-043,dubai,25.248438,55.295367,SKU-013678,Petrol (ULP 91),Fuel,3066,liters,2418.23,1402.57,15.51,karnataka,V-13336,2708.42,0.407
DU-DWT-043,dubai,25.248438,55.295367,SKU-013679,First Aid Kits,Medical,3730,units,218.54,181.74,10.0,karnataka,V-13120,201.16,0.2749
DU-DWT-043,dubai,25.248438,55.295367,SKU-013680,Packaged Meals (MRE kits),Food Supply,12626,units,1631.2,1285.63,13.71,karnataka,V-13051,1605.13,0.1907
DU-DWT-043,dubai,25.248438,55.295367,SKU-013681,Rice (50kg bags),Food Supply,25386,kg,1613.96,1443.88,11.63,karnataka,V-13784,1653.31,0.1627
DU-DWT-043,dubai,25.248438,55.295367,SKU-013682,First Aid Kits,Medical,4129,units,217.61,188.77,10.45,karnataka,V-13111,191.5,0.2479
DU-DWT-043,dubai,25.248438,55.295367,SKU-013683,Rice (50kg bags),Food Supply,31805,kg,1724.37,1475.72,13.28,karnataka,V-13655,1682.58,0.1788
DU-DWT-043,dubai,25.248438,55.295367,SKU-013684,Marine Fuel (IFO 380),Fuel,18253,liters,2743.31,2147.97,15.64,karnataka,V-13772,2983.62,0.2217
DU-DWT-043,dubai,25.248438,55.295367,SKU-013685,Petrol (ULP 91),Fuel,19321,liters,2824.04,1954.54,12.75,karnataka,V-13435,3035.95,0.2521
DU-DWT-043,dubai,25.248438,55.295367,SKU-013686,Petrol (ULP 91),Fuel,4436,liters,3052.15,1770.25,13.35,karnataka,V-13466,3301.85,0.3627
DU-DWT-043,dubai,25.248438,55.295367,SKU-013687,First Aid Kits,Medical,4149,units,222.95,189.27,11.22,karnataka,V-13729,219.27,0.2671
DU-DWT-043,dubai,25.248438,55.295367,SKU-013688,Packaged Meals (MRE kits),Food Supply,17683,units,2006.1,1625.66,15.44,karnataka,V-13005,2018.83,0.3047
DU-DWT-043,dubai,25.248438,55.295367,SKU-013689,Petrol (ULP 91),Fuel,5649,liters,2396.84,1652.74,18.13,karnataka,V-13831,2467.77,0.3151
DU-DWT-043,dubai,25.248438,55.295367,SKU-013690,Antibiotics (Amoxicillin),Medical,4339,units,212.5,174.18,13.37,karnataka,V-13852,203.61,0.1945
DU-DWT-043,dubai,25.248438,55.295367,SKU-013691,Petrol (ULP 91),Fuel,57576,liters,2747.12,2368.41,14.77,karnataka,V-13880,2944.33,0.1659
DU-DWT-043,dubai,25.248438,55.295367,SKU-013692,Antibiotics (Amoxicillin),Medical,728,units,184.76,139.26,13.22,karnataka,V-13935,180.28,0.3304
DU-DWT-043,dubai,25.248438,55.295367,SKU-013693,Antibiotics (Amoxicillin),Medical,4010,units,215.12,171.64,10.23,karnataka,V-13199,216.93,0.2549
DU-DWT-043,dubai,25.248438,55.295367,SKU-013694,Marine Fuel (IFO 380),Fuel,42833,liters,2830.16,2550.25,13.65,karnataka,V-13737,2917.19,0.1621
DU-DWT-043,dubai,25.248438,55.295367,SKU-013695,First Aid Kits,Medical,4525,units,267.53,226.55,12.78,karnataka,V-13647,273.56,0.2005
DU-DWT-043,dubai,25.248438,55.295367,SKU-013696,Packaged Meals (MRE kits),Food Supply,3886,units,1641.36,1143.96,11.03,karnataka,V-13516,1724.16,0.341
DU-DWT-043,dubai,25.248438,55.295367,SKU-013697,Marine Fuel (IFO 380),Fuel,3639,liters,2774.23,1609.05,15.97,karnataka,V-13636,2741.34,0.3683
DU-DWT-043,dubai,25.248438,55.295367,SKU-013698,Petrol (ULP 91),Fuel,3072,liters,2354.88,1365.83,15.03,karnataka,V-13222,2311.43,0.3671
DU-DWT-043,dubai,25.248438,55.295367,SKU-013699,Wheat (bulk tons),Food Supply,9660,kg,1455.41,1220.58,11.59,karnataka,V-13044,1524.31,0.1804
DU-DWT-043,dubai,25.248438,55.295367,SKU-013700,Wheat (bulk tons),Food Supply,13969,kg,2019.25,1528.98,10.0,karnataka,V-13910,2081.69,0.2481
DU-DWT-043,dubai,25.248438,55.295367,SKU-013701,Marine Fuel (IFO 380),Fuel,14684,liters,2346.87,1873.87,13.16,karnataka,V-13101,2370.82,0.2329
DU-DWT-043,dubai,25.248438,55.295367,SKU-013702,Diesel (B7),Fuel,16875,liters,2398.45,2008.1,17.63,karnataka,V-13763,2553.39,0.2762
DU-DWT-043,dubai,25.248438,55.295367,SKU-013703,Marine Fuel (IFO 380),Fuel,12199,liters,2504.68,1845.62,11.65,karnataka,V-13337,2672.54,0.3359
DU-DWT-043,dubai,25.248438,55.295367,SKU-013704,Wheat (bulk tons),Food Supply,15692,kg,1982.7,1537.1,10.69,karnataka,V-13221,2047.18,0.2173
DU-DWT-043,dubai,25.248438,55.295367,SKU-013705,Petrol (ULP 91),Fuel,4000,liters,3156.73,1830.9,15.36,karnataka,V-13561,3220.9,0.3656
DU-DWT-043,dubai,25.248438,55.295367,SKU-013706,Packaged Meals (MRE kits),Food Supply,22067,units,1452.18,1140.24,11.04,karnataka,V-13528,1566.2,0.1424
DU-DWT-043,dubai,25.248438,55.295367,SKU-013707,Packaged Meals (MRE kits),Food Supply,37400,units,1929.95,1691.68,13.13,karnataka,V-13922,2016.02,0.1719
DU-DWT-043,dubai,25.248438,55.295367,SKU-013708,Antibiotics (Amoxicillin),Medical,495,units,179.22,107.14,11.08,karnataka,V-13975,163.88,0.3294
DU-DWT-043,dubai,25.248438,55.295367,SKU-013709,Diesel (B7),Fuel,53157,liters,2975.24,2500.9,13.66,karnataka,V-13347,2998.1,0.2043
DU-DWT-043,dubai,25.248438,55.295367,SKU-013710,Petrol (ULP 91),Fuel,19191,liters,2586.32,2066.2,15.34,karnataka,V-13953,2603.92,0.1802
DU-DWT-043,dubai,25.248438,55.295367,SKU-013711,Petrol (ULP 91),Fuel,17046,liters,2468.35,1739.33,13.96,karnataka,V-13445,2545.15,0.2168
DU-DWT-043,dubai,25.248438,55.295367,SKU-013712,First Aid Kits,Medical,682,units,192.85,134.9,13.32,karnataka,V-13180,180.79,0.3968
DU-DWT-043,dubai,25.248438,55.295367,SKU-013713,Rice (50kg bags),Food Supply,12953,kg,1837.26,1446.72,11.24,karnataka,V-13966,2018.04,0.286
DU-DWT-043,dubai,25.248438,55.295367,SKU-013714,Rice (50kg bags),Food Supply,31872,kg,1999.8,1678.97,10.47,karnataka,V-13148,1939.78,0.1571
DU-DWT-043,dubai,25.248438,55.295367,SKU-013715,Wheat (bulk tons),Food Supply,30212,kg,2063.79,1681.77,10.16,karnataka,V-13016,2077.47,0.1244
DU-DWT-043,dubai,25.248438,55.295367,SKU-013716,Rice (50kg bags),Food Supply,5778,kg,1617.68,972.49,12.34,karnataka,V-13664,1733.0,0.2733
DU-DWT-043,dubai,25.248438,55.295367,SKU-013717,Marine Fuel (IFO 380),Fuel,3084,liters,2003.11,1161.8,12.27,karnataka,V-13085,2158.24,0.3609
DU-DWT-043,dubai,25.248438,55.295367,SKU-013718,Antibiotics (Amoxicillin),Medical,318,units,264.72,168.98,10.0,karnataka,V-13214,236.19,0.4254
DU-DWT-043,dubai,25.248438,55.295367,SKU-013719,Marine Fuel (IFO 380),Fuel,22364,liters,2914.72,2138.77,15.06,karnataka,V-13267,2959.9,0.2038
DU-DWT-043,dubai,25.248438,55.295367,SKU-013720,Petrol (ULP 91),Fuel,3558,liters,2735.91,1702.93,14.44,karnataka,V-13655,2855.51,0.4172
DU-DWT-043,dubai,25.248438,55.295367,SKU-013721,Rice (50kg bags),Food Supply,13662,kg,1633.24,1236.09,12.75,karnataka,V-13023,1667.01,0.2316
DU-DWT-043,dubai,25.248438,55.295367,SKU-013722,Diesel (B7),Fuel,50554,liters,3121.29,2461.99,14.47,karnataka,V-13150,3415.85,0.1587
DU-DWT-043,dubai,25.248438,55.295367,SKU-013723,Packaged Meals (MRE kits),Food Supply,8247,units,1860.24,1325.67,12.47,karnataka,V-13703,1947.79,0.3025
DU-DWT-043,dubai,25.248438,55.295367,SKU-013724,Diesel (B7),Fuel,3872,liters,2839.25,1775.95,13.4,karnataka,V-13342,2930.8,0.449
DU-DWT-043,dubai,25.248438,55.295367,SKU-013725,Packaged Meals (MRE kits),Food Supply,11488,units,1646.25,1209.73,11.91,karnataka,V-13250,1654.04,0.2838
DU-DWT-043,dubai,25.248438,55.295367,SKU-013726,Marine Fuel (IFO 380),Fuel,45853,liters,2677.6,2271.08,15.52,karnataka,V-13598,2629.34,0.2063
DU-DWT-043,dubai,25.248438,55.295367,SKU-013727,Diesel (B7),Fuel,18021,liters,2738.72,2028.4,15.7,karnataka,V-13966,2919.13,0.278
DU-DWT-043,dubai,25.248438,55.295367,SKU-013728,First Aid Kits,Medical,1805,units,247.42,185.84,11.45,karnataka,V-13551,240.69,0.2302
DU-DWT-043,dubai,25.248438,55.295367,SKU-013729,Diesel (B7),Fuel,59170,liters,3302.96,2879.97,15.49,karnataka,V-13291,3612.64,0.1403
DU-DWT-043,dubai,25.248438,55.295367,SKU-013730,Diesel (B7),Fuel,12902,liters,2017.01,1488.63,15.51,karnataka,V-13115,2163.03,0.1488
DU-DWT-043,dubai,25.248438,55.295367,SKU-013731,Packaged Meals (MRE kits),Food Supply,14429,units,1847.56,1332.55,12.17,karnataka,V-13678,1928.15,0.2083
DU-DWT-043,dubai,25.248438,55.295367,SKU-013732,Antibiotics (Amoxicillin),Medical,3186,units,203.87,176.4,11.34,karnataka,V-13309,194.61,0.1864
DU-DWT-043,dubai,25.248438,55.295367,SKU-013733,Packaged Meals (MRE kits),Food Supply,7491,units,2086.78,1425.4,13.98,karnataka,V-13092,2230.6,0.3474
DU-DWT-043,dubai,25.248438,55.295367,SKU-013734,Diesel (B7),Fuel,3384,liters,2428.82,1548.5,14.03,karnataka,V-13675,2671.36,0.4033
DU-DWT-043,dubai,25.248438,55.295367,SKU-013735,Wheat (bulk tons),Food Supply,2217,kg,1814.41,1115.2,13.79,karnataka,V-13733,1891.33,0.397
DU-DWT-043,dubai,25.248438,55.295367,SKU-013736,First Aid Kits,Medical,1444,units,212.61,143.01,10.0,karnataka,V-13316,207.0,0.2973
DU-DWT-043,dubai,25.248438,55.295367,SKU-013737,Diesel (B7),Fuel,25508,liters,3020.8,2338.46,13.56,karnataka,V-13368,3198.54,0.2131
DU-DWT-043,dubai,25.248438,55.295367,SKU-013738,Wheat (bulk tons),Food Supply,24551,kg,1675.23,1424.56,12.23,karnataka,V-13857,1773.94,0.1738
DU-DWT-043,dubai,25.248438,55.295367,SKU-013739,Diesel (B7),Fuel,21583,liters,3000.06,2420.65,16.15,karnataka,V-13242,3205.32,0.2175
DU-DWT-043,dubai,25.248438,55.295367,SKU-013740,First Aid Kits,Medical,1897,units,237.3,183.1,10.97,karnataka,V-13144,219.4,0.3173
DU-DWT-043,dubai,25.248438,55.295367,SKU-013741,Wheat (bulk tons),Food Supply,15640,kg,2179.15,1677.43,10.76,karnataka,V-13297,2255.82,0.2726
DU-DWT-043,dubai,25.248438,55.295367,SKU-013742,Petrol (ULP 91),Fuel,11142,liters,3173.48,2122.33,13.66,karnataka,V-13202,3192.42,0.3035
DU-DWT-043,dubai,25.248438,55.295367,SKU-013743,First Aid Kits,Medical,869,units,229.58,153.06,11.92,karnataka,V-13352,224.59,0.3315
DU-DWT-043,dubai,25.248438,55.295367,SKU-013744,Diesel (B7),Fuel,38831,liters,2361.67,2023.05,14.45,karnataka,V-13199,2524.37,0.1801
DU-DWT-043,dubai,25.248438,55.295367,SKU-013745,Antibiotics (Amoxicillin),Medical,1347,units,193.38,165.27,10.25,karnataka,V-13914,191.9,0.2487
DU-DWT-043,dubai,25.248438,55.295367,SKU-013746,Antibiotics (Amoxicillin),Medical,669,units,221.98,148.92,10.85,karnataka,V-13067,204.54,0.3568
DU-DWT-043,dubai,25.248438,55.295367,SKU-013747,Petrol (ULP 91),Fuel,19538,liters,2643.65,1937.48,14.78,karnataka,V-13644,2659.46,0.2572
DU-DWT-043,dubai,25.248438,55.295367,SKU-013748,Petrol (ULP 91),Fuel,15161,liters,2614.98,2009.49,12.22,karnataka,V-13446,2732.8,0.2264
DU-DWT-043,dubai,25.248438,55.295367,SKU-013749,Petrol (ULP 91),Fuel,41418,liters,2467.9,2140.86,14.49,karnataka,V-13060,2679.42,0.1112
DU-DWT-043,dubai,25.248438,55.295367,SKU-013750,Wheat (bulk tons),Food Supply,5803,kg,1649.17,1162.04,10.31,karnataka,V-13745,1644.33,0.3206
DU-DWT-043,dubai,25.248438,55.295367,SKU-013751,Antibiotics (Amoxicillin),Medical,1674,units,217.22,162.82,11.21,karnataka,V-13709,222.44,0.2468
DU-DWT-043,dubai,25.248438,55.295367,SKU-013752,Marine Fuel (IFO 380),Fuel,50348,liters,2938.55,2427.64,15.51,karnataka,V-13330,3018.42,0.166
DU-DWT-043,dubai,25.248438,55.295367,SKU-013753,Wheat (bulk tons),Food Supply,6150,kg,1863.54,1235.67,13.75,karnataka,V-13784,1868.46,0.3137
DU-DWT-043,dubai,25.248438,55.295367,SKU-013754,First Aid Kits,Medical,5149,units,293.9,246.12,10.12,karnataka,V-13582,271.32,0.1949
DU-DWT-043,dubai,25.248438,55.295367,SKU-013755,Rice (50kg bags),Food Supply,31920,kg,1781.7,1412.21,11.55,karnataka,V-13265,1871.1,0.1159
DU-DWT-043,dubai,25.248438,55.295367,SKU-013756,Wheat (bulk tons),Food Supply,33186,kg,1561.85,1196.72,13.58,karnataka,V-13901,1527.39,0.1428
DU-DWT-043,dubai,25.248438,55.295367,SKU-013757,Packaged Meals (MRE kits),Food Supply,14542,units,1805.96,1430.59,13.89,karnataka,V-13059,1920.85,0.2663
DU-DWT-043,dubai,25.248438,55.295367,SKU-013758,Diesel (B7),Fuel,12019,liters,2067.08,1606.35,11.72,karnataka,V-13496,2221.01,0.2235
DU-DWT-043,dubai,25.248438,55.295367,SKU-013759,Rice (50kg bags),Food Supply,26434,kg,1940.68,1713.64,12.12,karnataka,V-13623,1883.63,0.1709
DU-DWT-043,dubai,25.248438,55.295367,SKU-013760,Wheat (bulk tons),Food Supply,30289,kg,1688.53,1470.77,13.12,karnataka,V-13826,1752.61,0.1758
DU-DWT-043,dubai,25.248438,55.295367,SKU-013761,Antibiotics (Amoxicillin),Medical,3734,units,250.15,205.93,10.0,karnataka,V-13754,236.38,0.1614
DU-DWT-043,dubai,25.248438,55.295367,SKU-013762,Marine Fuel (IFO 380),Fuel,20477,liters,2643.59,2089.59,15.01,karnataka,V-13417,2870.48,0.2561
DU-DWT-043,dubai,25.248438,55.295367,SKU-013763,Antibiotics (Amoxicillin),Medical,753,units,211.48,143.03,13.48,karnataka,V-13191,191.61,0.3843
DU-DWT-043,dubai,25.248438,55.295367,SKU-013764,Diesel (B7),Fuel,50509,liters,2944.62,2449.34,16.47,karnataka,V-13227,3053.76,0.2363
DU-DWT-043,dubai,25.248438,55.295367,SKU-013765,Rice (50kg bags),Food Supply,3970,kg,1651.49,1229.02,13.99,karnataka,V-13082,1670.26,0.3411
DU-DWT-043,dubai,25.248438,55.295367,SKU-013766,First Aid Kits,Medical,863,units,244.18,162.4,14.71,karnataka,V-13391,248.0,0.3373
DU-DWT-043,dubai,25.248438,55.295367,SKU-013767,Petrol (ULP 91),Fuel,36302,liters,2457.49,2106.7,15.39,karnataka,V-13988,2326.54,0.2009
DU-DWT-043,dubai,25.248438,55.295367,SKU-013768,Petrol (ULP 91),Fuel,19135,liters,2327.82,1723.39,12.94,karnataka,V-13086,2528.04,0.1882
DU-DWT-043,dubai,25.248438,55.295367,SKU-013769,Wheat (bulk tons),Food Supply,13352,kg,1999.11,1663.77,11.86,karnataka,V-13808,1995.65,0.218
DU-DWT-043,dubai,25.248438,55.295367,SKU-013770,Antibiotics (Amoxicillin),Medical,4647,units,241.5,200.01,11.69,karnataka,V-13060,228.72,0.2077
